user_id,age,gender,country,source,order_id,quantity,created_at,product_id,price,category
96629,18,F,China,Search,120710,2,22-09-2022,7337,29.95000076,Skirts
59155,58,F,Germany,Email,74153,1,22-09-2022,15152,72,Maternity
28882,31,F,Germany,Organic,36136,2,22-09-2022,5011,185,Jeans
28882,31,F,Germany,Organic,36136,2,22-09-2022,7338,19.5,Skirts
28882,31,F,Germany,Organic,36136,2,22-09-2022,10290,21.98999977,Sleep & Lounge
49015,16,F,China,Search,61285,1,22-09-2022,964,36.95000076,Sweaters
3986,61,F,South Korea,Search,4929,4,22-09-2022,5597,79,Pants & Capris
2724,48,F,Germany,Organic,3347,1,22-09-2022,452,54.5,Tops & Tees
86914,65,F,China,Search,108589,1,22-09-2022,5796,12.94999981,Leggings
86914,65,F,China,Search,108589,1,22-09-2022,4274,39.99000168,Jeans
86914,65,F,China,Search,108589,1,22-09-2022,14310,17.98999977,Accessories
86914,65,F,China,Search,108589,1,22-09-2022,14361,39.97999954,Maternity
93271,33,M,Germany,Search,116446,1,22-09-2022,24829,12,Socks
79255,30,F,China,Search,99101,1,22-09-2022,12223,29,Intimates
32065,69,F,China,Search,40159,1,22-09-2022,10191,46,Sleep & Lounge
32065,69,F,China,Search,40159,1,22-09-2022,3280,39,Dresses
32065,69,F,China,Search,40159,1,22-09-2022,15528,19.70000076,Plus
32065,69,F,China,Search,40159,1,22-09-2022,5122,22.98999977,Pants & Capris
32065,69,F,China,Search,40159,1,22-09-2022,7777,28.89999962,Blazers & Jackets
88146,31,F,United States,Search,110082,2,22-09-2022,13184,78,Swim
88146,31,F,United States,Search,110082,2,22-09-2022,6950,7.900000095,Shorts
88146,31,F,United States,Search,110082,2,22-09-2022,5388,89.94999695,Pants & Capris
88296,34,F,China,Search,110262,1,22-09-2022,7958,12.67000008,Blazers & Jackets
64049,42,F,Germany,Facebook,80230,1,22-09-2022,7245,74.93000031,Skirts
73066,53,M,China,Search,91356,3,22-09-2022,28871,10.98999977,Accessories
73066,53,M,China,Search,91356,3,22-09-2022,28518,100.7799988,Accessories
73066,53,M,China,Search,91356,3,22-09-2022,17912,14.05000019,Fashion Hoodies & Sweatshirts
53742,14,F,Brasil,Search,67416,2,22-09-2022,12291,27,Intimates
53742,14,F,Brasil,Search,67416,2,22-09-2022,13553,44.99000168,Swim
53742,14,F,Brasil,Search,67416,2,22-09-2022,6746,14.68999958,Shorts
53742,14,F,Brasil,Search,67416,2,22-09-2022,14364,28.98999977,Maternity
53742,14,F,Brasil,Search,67416,2,22-09-2022,11477,19.29999924,Intimates
45143,62,M,Germany,Display,56460,1,22-09-2022,17444,89,Fashion Hoodies & Sweatshirts
35010,15,M,Brasil,Search,43901,3,22-09-2022,23820,108,Outerwear & Coats
35010,15,M,Brasil,Search,43901,3,22-09-2022,24641,37.95000076,Socks
40548,13,M,United States,Search,50804,1,22-09-2022,22567,58,Pants
40548,13,M,United States,Search,50804,1,22-09-2022,27455,48.99000168,Swim
5949,36,M,Japan,Search,7344,1,22-09-2022,25438,18,Underwear
5949,36,M,Japan,Search,7344,1,22-09-2022,20372,89.94999695,Suits & Sport Coats
28827,49,M,South Korea,Display,36066,1,22-09-2022,25910,25,Underwear
32510,70,F,United States,Search,40714,1,22-09-2022,15510,13.98999977,Plus
32510,70,F,United States,Search,40714,1,22-09-2022,14858,29.98999977,Maternity
22595,35,M,China,Search,28233,1,22-09-2022,16063,109,Tops & Tees
76944,62,M,China,Search,96158,1,22-09-2022,22023,29.98999977,Pants
41521,38,M,United States,Search,51995,1,22-09-2022,19445,125,Sweaters
26648,50,F,China,Search,33364,1,22-09-2022,3902,25,Dresses
36910,21,M,United States,Organic,46277,1,22-09-2022,18779,25,Active
55980,47,M,United Kingdom,Display,70177,1,22-09-2022,19317,64.5,Sweaters
72419,46,F,United States,Search,90513,2,22-09-2022,11321,80,Intimates
72419,46,F,United States,Search,90513,2,22-09-2022,6651,11.02000046,Shorts
40610,49,F,Japan,Facebook,50881,1,22-09-2022,969,9.989999771,Sweaters
5695,59,F,China,Search,7030,2,22-09-2022,1648,45,Fashion Hoodies & Sweatshirts
84725,31,F,United Kingdom,Organic,105871,1,22-09-2022,8709,90,Outerwear & Coats
84725,31,F,United Kingdom,Organic,105871,1,22-09-2022,14871,118,Maternity
84725,31,F,United Kingdom,Organic,105871,1,22-09-2022,7793,164,Blazers & Jackets
61416,48,M,Brasil,Search,77001,1,22-09-2022,27092,43.75,Sleep & Lounge
57209,26,F,China,Search,71691,2,22-09-2022,14113,24,Accessories
57209,26,F,China,Search,71691,2,22-09-2022,7604,39.99000168,Blazers & Jackets
25492,44,M,United States,Search,31885,2,22-09-2022,16256,39.5,Tops & Tees
25492,44,M,United States,Search,31885,2,22-09-2022,26891,38.99000168,Sleep & Lounge
25492,44,M,United States,Search,31885,2,22-09-2022,27077,70.58999634,Sleep & Lounge
25492,44,M,United States,Search,31885,2,22-09-2022,27260,36.88000107,Sleep & Lounge
90988,40,F,China,Search,113670,2,22-09-2022,13219,39.5,Swim
90988,40,F,China,Search,113670,2,22-09-2022,5841,9.949999809,Leggings
90988,40,F,China,Search,113670,2,22-09-2022,6385,9.56000042,Shorts
90988,40,F,China,Search,113670,2,22-09-2022,10356,46.99000168,Intimates
90988,40,F,China,Search,113670,2,22-09-2022,14630,26.10000038,Maternity
7576,49,F,Brasil,Facebook,9360,1,22-09-2022,761,19.98999977,Tops & Tees
33965,59,M,United States,Search,42546,1,22-09-2022,20301,169,Suits & Sport Coats
33965,59,M,United States,Search,42546,1,22-09-2022,19121,43.99000168,Sweaters
76037,47,M,China,Search,94981,2,22-09-2022,26003,54,Underwear
76037,47,M,China,Search,94981,2,22-09-2022,19639,94.5,Sweaters
14068,44,M,United Kingdom,Search,17398,1,22-09-2022,20046,189.9799957,Suits & Sport Coats
46525,33,F,Brasil,Organic,58138,1,22-09-2022,15216,19.5,Maternity
33955,12,F,China,Search,42534,1,22-09-2022,13388,42.99000168,Swim
63498,44,F,Japan,Organic,79559,4,22-09-2022,5955,6,Leggings
63498,44,F,Japan,Organic,79559,4,22-09-2022,5720,10,Leggings
63498,44,F,Japan,Organic,79559,4,22-09-2022,12544,14,Intimates
63498,44,F,Japan,Organic,79559,4,22-09-2022,9539,49,Sleep & Lounge
9837,22,M,China,Search,12220,1,22-09-2022,18331,109.9899979,Active
88853,64,M,Japan,Search,110922,2,22-09-2022,25115,18,Socks
88853,64,M,Japan,Search,110922,2,22-09-2022,25900,28,Underwear
83940,66,M,South Korea,Search,104923,1,22-09-2022,22952,35.79999924,Shorts
89407,30,M,Spain,Organic,111612,1,22-09-2022,24952,19.98999977,Socks
61191,25,F,United States,Search,76742,1,22-09-2022,7223,85.90000153,Skirts
71206,59,F,United States,Search,89010,1,22-09-2022,8972,14,Socks & Hosiery
36015,23,M,Brasil,Search,45122,1,22-09-2022,18750,12.63000011,Active
64239,56,M,China,Search,80450,1,22-09-2022,28611,26,Accessories
64239,56,M,China,Search,80450,1,22-09-2022,19673,299.9899902,Sweaters
64239,56,M,China,Search,80450,1,22-09-2022,18405,56.59999847,Active
64239,56,M,China,Search,80450,1,22-09-2022,19786,63.59999847,Sweaters
92783,49,M,Brasil,Organic,115862,1,22-09-2022,23158,87.5,Shorts
483,29,F,China,Search,611,1,22-09-2022,10945,19.98999977,Intimates
5144,59,F,United States,Organic,6366,1,22-09-2022,1881,44.90000153,Fashion Hoodies & Sweatshirts
5354,32,F,China,Search,6634,1,22-09-2022,13202,32.99000168,Swim
5354,32,F,China,Search,6634,1,22-09-2022,14998,13.59000015,Maternity
59129,59,F,China,Search,74113,1,22-09-2022,9325,25,Socks & Hosiery
39098,46,M,Spain,Organic,48996,3,22-09-2022,19560,56.38999939,Sweaters
60969,19,F,Brasil,Search,76458,1,22-09-2022,11502,39,Intimates
86702,28,M,China,Organic,108331,1,22-09-2022,28703,33.27000046,Accessories
86702,28,M,China,Organic,108331,1,22-09-2022,27490,16.98999977,Swim
7827,33,F,United States,Email,9701,3,22-09-2022,11409,40,Intimates
7827,33,F,United States,Email,9701,3,22-09-2022,14675,19.97999954,Maternity
7827,33,F,United States,Email,9701,3,22-09-2022,2396,26.95999908,Fashion Hoodies & Sweatshirts
77864,19,M,South Korea,Search,97330,1,22-09-2022,23709,124,Outerwear & Coats
77864,19,M,South Korea,Search,97330,1,22-09-2022,17562,44.95000076,Fashion Hoodies & Sweatshirts
74472,45,M,South Korea,Organic,93060,1,22-09-2022,19689,29.20999908,Sweaters
64876,44,M,United States,Facebook,81285,1,23-09-2022,18098,41.79999924,Active
76823,55,F,Brasil,Email,96010,1,23-09-2022,11476,24.98999977,Intimates
9460,70,M,United States,Organic,11744,1,23-09-2022,19355,127.5,Sweaters
80677,49,F,United Kingdom,Search,100891,1,23-09-2022,4053,139,Jumpsuits & Rompers
45128,34,F,Germany,Facebook,56437,1,23-09-2022,9567,88,Sleep & Lounge
45128,34,F,Germany,Facebook,56437,1,23-09-2022,9236,17.97999954,Socks & Hosiery
51512,66,F,South Korea,Email,64477,1,23-09-2022,6974,69.98999786,Shorts
51512,66,F,South Korea,Email,64477,1,23-09-2022,14014,14.98999977,Accessories
51512,66,F,South Korea,Email,64477,1,23-09-2022,15845,9.899999619,Plus
32,32,M,United States,Facebook,47,1,23-09-2022,24447,999,Outerwear & Coats
32,32,M,United States,Facebook,47,1,23-09-2022,25785,32.5,Underwear
32,32,M,United States,Facebook,47,1,23-09-2022,27782,37.95000076,Swim
18498,27,M,South Korea,Organic,23057,1,23-09-2022,23307,39.99000168,Shorts
94976,63,F,China,Search,118577,2,23-09-2022,5691,29.98999977,Pants & Capris
75027,65,M,France,Search,93746,2,23-09-2022,17086,125,Fashion Hoodies & Sweatshirts
75027,65,M,France,Search,93746,2,23-09-2022,29044,26.23999977,Accessories
93599,62,F,Brasil,Facebook,116860,2,23-09-2022,11231,59,Intimates
93599,62,F,Brasil,Facebook,116860,2,23-09-2022,11807,21.95000076,Intimates
93599,62,F,Brasil,Facebook,116860,2,23-09-2022,14740,34.97999954,Maternity
71811,66,F,China,Display,89741,1,23-09-2022,1665,49.97999954,Fashion Hoodies & Sweatshirts
72566,45,F,Brasil,Facebook,90700,1,23-09-2022,14878,27.95000076,Maternity
72566,45,F,Brasil,Facebook,90700,1,23-09-2022,5425,51.15999985,Pants & Capris
77940,26,F,China,Search,97426,2,23-09-2022,7378,167,Skirts
77940,26,F,China,Search,97426,2,23-09-2022,15397,29.98999977,Plus
49509,69,M,United States,Search,61909,1,23-09-2022,26379,22,Underwear
60634,14,M,United States,Search,76037,1,23-09-2022,26322,14.5,Underwear
60634,14,M,United States,Search,76037,1,23-09-2022,28218,75,Swim
60634,14,M,United States,Search,76037,1,23-09-2022,19436,37.25999832,Sweaters
69500,14,M,Germany,Organic,86859,2,23-09-2022,19631,36.5,Sweaters
69500,14,M,Germany,Organic,86859,2,23-09-2022,25230,22.98999977,Socks
58268,13,M,China,Search,73039,1,23-09-2022,21081,77.98999786,Jeans
85206,37,F,Brasil,Search,106480,1,23-09-2022,501,59.99000168,Tops & Tees
80842,25,M,Brasil,Search,101104,1,23-09-2022,20673,176,Jeans
80842,25,M,Brasil,Search,101104,1,23-09-2022,28162,65,Swim
80842,25,M,Brasil,Search,101104,1,23-09-2022,18357,13.98999977,Active
99149,35,F,United Kingdom,Display,123941,2,23-09-2022,5402,66.16999817,Pants & Capris
99149,35,F,United Kingdom,Display,123941,2,23-09-2022,15867,13.94999981,Plus
57731,23,M,Spain,Search,72346,1,23-09-2022,18451,45.99000168,Active
42154,52,F,South Korea,Search,52775,1,23-09-2022,10046,32,Sleep & Lounge
42154,52,F,South Korea,Search,52775,1,23-09-2022,11891,44,Intimates
69821,63,M,Spain,Search,87271,1,23-09-2022,18991,104.5,Sweaters
61403,64,M,France,Search,76989,1,23-09-2022,19017,79.5,Sweaters
7664,13,F,United Kingdom,Search,9483,1,23-09-2022,15364,79,Plus
7664,13,F,United Kingdom,Search,9483,1,23-09-2022,13177,165.5399933,Swim
7664,13,F,United Kingdom,Search,9483,1,23-09-2022,15658,24.98999977,Plus
54105,42,F,United States,Display,67859,1,23-09-2022,9495,12.98999977,Socks & Hosiery
92742,28,F,Spain,Email,115815,2,23-09-2022,14617,152.1000061,Maternity
92742,28,F,Spain,Email,115815,2,23-09-2022,13053,52.95000076,Swim
10948,59,M,South Korea,Search,13544,1,23-09-2022,28966,54,Accessories
54627,57,M,China,Search,68512,1,23-09-2022,26510,17.98999977,Sleep & Lounge
65523,68,F,United States,Email,82040,1,23-09-2022,11736,27,Intimates
65523,68,F,United States,Email,82040,1,23-09-2022,5365,17.34000015,Pants & Capris
65523,68,F,United States,Email,82040,1,23-09-2022,12017,19.77000046,Intimates
22879,20,F,China,Search,28552,1,23-09-2022,7528,178,Blazers & Jackets
22879,20,F,China,Search,28552,1,23-09-2022,14779,26.97999954,Maternity
22879,20,F,China,Search,28552,1,23-09-2022,13864,19.98999977,Accessories
22879,20,F,China,Search,28552,1,23-09-2022,6278,39.45000076,Shorts
22879,20,F,China,Search,28552,1,23-09-2022,4687,39.40999985,Jeans
63597,27,M,Germany,Search,79677,1,23-09-2022,18738,45,Active
19598,19,M,Spain,Search,24440,2,23-09-2022,17491,57,Fashion Hoodies & Sweatshirts
19598,19,M,Spain,Search,24440,2,23-09-2022,19774,34.95000076,Sweaters
45134,70,M,Spain,Organic,56447,1,23-09-2022,28806,120,Accessories
49251,16,F,Germany,Search,61581,1,23-09-2022,8098,122.5999985,Suits
23375,12,F,Germany,Organic,29178,4,23-09-2022,9539,49,Sleep & Lounge
23375,12,F,Germany,Organic,29178,4,23-09-2022,15200,74,Maternity
23375,12,F,Germany,Organic,29178,4,23-09-2022,2129,30.54000092,Fashion Hoodies & Sweatshirts
23375,12,F,Germany,Organic,29178,4,23-09-2022,12867,5.989999771,Swim
71605,40,F,United Kingdom,Search,89500,1,23-09-2022,15567,18,Plus
71605,40,F,United Kingdom,Search,89500,1,23-09-2022,2028,26.68000031,Fashion Hoodies & Sweatshirts
18118,35,M,South Korea,Search,22553,1,23-09-2022,20962,128,Jeans
18118,35,M,South Korea,Search,22553,1,23-09-2022,26906,19.98999977,Sleep & Lounge
47715,26,M,China,Search,59651,1,23-09-2022,21908,32.88000107,Pants
46765,46,M,China,Search,58429,1,23-09-2022,25340,16,Socks
46765,46,M,China,Search,58429,1,23-09-2022,16210,28.95000076,Tops & Tees
46765,46,M,China,Search,58429,1,23-09-2022,22726,8.489999771,Shorts
43347,40,M,China,Search,54230,2,23-09-2022,24636,10,Socks
43347,40,M,China,Search,54230,2,23-09-2022,23507,25,Shorts
43347,40,M,China,Search,54230,2,23-09-2022,23556,44,Shorts
43347,40,M,China,Search,54230,2,23-09-2022,20616,35.04000092,Jeans
61399,25,M,United States,Facebook,76985,1,23-09-2022,19025,120,Sweaters
61399,25,M,United States,Facebook,76985,1,23-09-2022,21071,32.56000137,Jeans
29519,15,F,France,Search,36915,3,23-09-2022,13268,78,Swim
29519,15,F,France,Search,36915,3,23-09-2022,7063,66.05000305,Shorts
29519,15,F,France,Search,36915,3,23-09-2022,10243,44.95000076,Sleep & Lounge
47007,53,F,Spain,Organic,58747,1,23-09-2022,11011,79,Intimates
62840,51,M,United States,Facebook,78748,2,23-09-2022,19142,21.87000084,Sweaters
62840,51,M,United States,Facebook,78748,2,23-09-2022,26426,9.899999619,Underwear
84598,33,M,China,Search,105722,1,23-09-2022,25121,16.37999916,Socks
95239,66,M,Belgium,Search,118906,2,23-09-2022,27688,60,Swim
95239,66,M,Belgium,Search,118906,2,23-09-2022,22664,289.9500122,Pants
98403,16,M,United States,Search,122987,2,23-09-2022,23120,64.5,Shorts
98403,16,M,United States,Search,122987,2,23-09-2022,20786,44.5,Jeans
98403,16,M,United States,Search,122987,2,23-09-2022,24530,8.989999771,Socks
50745,52,M,United States,Search,63485,1,23-09-2022,17263,65,Fashion Hoodies & Sweatshirts
50745,52,M,United States,Search,63485,1,23-09-2022,19125,69.98999786,Sweaters
87067,14,F,Brasil,Search,108773,3,23-09-2022,13757,19.70000076,Accessories
87067,14,F,Brasil,Search,108773,3,23-09-2022,3282,16.98999977,Dresses
25137,66,M,South Korea,Search,31414,4,23-09-2022,23072,44,Shorts
25137,66,M,South Korea,Search,31414,4,23-09-2022,22982,49.5,Shorts
25137,66,M,South Korea,Search,31414,4,23-09-2022,28525,155.6900024,Accessories
25137,66,M,South Korea,Search,31414,4,23-09-2022,17649,54.95000076,Fashion Hoodies & Sweatshirts
75308,22,M,United States,Facebook,94108,1,23-09-2022,29108,69.94999695,Accessories
89495,50,F,United States,Organic,111749,1,23-09-2022,10702,62,Intimates
89495,50,F,United States,Organic,111749,1,23-09-2022,10977,10.98999977,Intimates
89495,50,F,United States,Organic,111749,1,23-09-2022,11139,39.95000076,Intimates
91015,50,M,China,Search,113712,1,23-09-2022,21719,25,Pants
91015,50,M,China,Search,113712,1,23-09-2022,25538,34,Underwear
80163,51,M,China,Search,100258,1,23-09-2022,26617,28,Sleep & Lounge
80163,51,M,China,Search,100258,1,23-09-2022,22778,35,Shorts
80163,51,M,China,Search,100258,1,23-09-2022,24768,12.82999992,Socks
4802,16,M,United States,Facebook,5938,2,23-09-2022,18634,49.5,Active
4802,16,M,United States,Facebook,5938,2,23-09-2022,17582,39.99000168,Fashion Hoodies & Sweatshirts
72385,70,F,France,Facebook,90467,1,23-09-2022,9850,68,Sleep & Lounge
72385,70,F,France,Facebook,90467,1,23-09-2022,6041,16.89999962,Leggings
6131,66,M,China,Search,7572,2,23-09-2022,26946,22,Sleep & Lounge
6131,66,M,China,Search,7572,2,23-09-2022,25614,26,Underwear
6131,66,M,China,Search,7572,2,23-09-2022,27362,36.88000107,Sleep & Lounge
36819,19,M,China,Facebook,46145,1,23-09-2022,25761,18,Underwear
30005,39,F,China,Search,37551,1,23-09-2022,11354,118,Intimates
98958,66,M,United Kingdom,Search,123702,1,23-09-2022,19792,158,Sweaters
98958,66,M,United Kingdom,Search,123702,1,23-09-2022,23135,29.98999977,Shorts
88049,18,F,Brasil,Search,109963,1,23-09-2022,15132,44,Maternity
88049,18,F,Brasil,Search,109963,1,23-09-2022,1188,88,Sweaters
88049,18,F,Brasil,Search,109963,1,23-09-2022,1574,59.5,Fashion Hoodies & Sweatshirts
68277,41,M,Brasil,Search,85404,1,23-09-2022,17437,59.5,Fashion Hoodies & Sweatshirts
85730,43,F,Brasil,Search,107145,1,23-09-2022,9521,24.98999977,Sleep & Lounge
82668,49,M,China,Search,103400,1,23-09-2022,22153,53,Pants
82668,49,M,China,Search,103400,1,23-09-2022,19718,61.74000168,Sweaters
41496,50,F,Germany,Search,51948,1,23-09-2022,12064,55,Intimates
20811,58,F,United States,Organic,25964,1,23-09-2022,7944,72.75,Blazers & Jackets
9836,37,F,United States,Search,12219,1,23-09-2022,14100,28,Accessories
60453,39,F,China,Organic,75810,3,23-09-2022,15229,152,Maternity
60453,39,F,China,Organic,75810,3,23-09-2022,5608,103.1800003,Pants & Capris
36193,64,M,China,Search,45367,1,23-09-2022,17855,45.93000031,Fashion Hoodies & Sweatshirts
78868,25,F,South Korea,Search,98601,1,23-09-2022,3472,11.13000011,Dresses
78868,25,F,South Korea,Search,98601,1,23-09-2022,9677,37.49000168,Sleep & Lounge
62594,16,M,China,Email,78442,2,23-09-2022,23043,45,Shorts
62594,16,M,China,Email,78442,2,23-09-2022,25323,5.489999771,Socks
30725,12,F,Brasil,Organic,38458,3,23-09-2022,7201,25,Skirts
30725,12,F,Brasil,Organic,38458,3,23-09-2022,3377,128,Dresses
30725,12,F,Brasil,Organic,38458,3,23-09-2022,14118,3.700000048,Accessories
76388,15,M,China,Search,95481,3,23-09-2022,25816,26.10000038,Underwear
65134,38,F,Brasil,Search,81587,1,23-09-2022,6641,47.79999924,Shorts
20001,33,F,United States,Search,24940,1,23-09-2022,855,26.98999977,Sweaters
37578,51,F,United States,Search,47132,1,23-09-2022,10478,16.87999916,Intimates
25492,44,M,United States,Search,31886,4,23-09-2022,16256,39.5,Tops & Tees
25492,44,M,United States,Search,31886,4,23-09-2022,26891,38.99000168,Sleep & Lounge
25492,44,M,United States,Search,31886,4,23-09-2022,27077,70.58999634,Sleep & Lounge
25492,44,M,United States,Search,31886,4,23-09-2022,27260,36.88000107,Sleep & Lounge
79131,37,F,Brasil,Search,98937,1,23-09-2022,14879,35,Maternity
18966,22,M,China,Email,23649,2,23-09-2022,21647,98,Jeans
18966,22,M,China,Email,23649,2,23-09-2022,19997,89.98999786,Suits & Sport Coats
55619,24,M,Brasil,Search,69714,1,23-09-2022,24677,25,Socks
55619,24,M,Brasil,Search,69714,1,23-09-2022,20361,225,Suits & Sport Coats
12169,36,F,China,Facebook,15073,1,23-09-2022,9798,65,Sleep & Lounge
12169,36,F,China,Facebook,15073,1,23-09-2022,12043,55.29999924,Intimates
84519,69,F,United States,Facebook,105630,1,23-09-2022,4652,58,Jeans
13871,31,M,Japan,Search,17159,1,23-09-2022,25354,15,Socks
13871,31,M,Japan,Search,17159,1,23-09-2022,27107,38,Sleep & Lounge
13871,31,M,Japan,Search,17159,1,23-09-2022,22902,39.5,Shorts
13871,31,M,Japan,Search,17159,1,23-09-2022,25678,16.98999977,Underwear
67956,33,F,United States,Search,84995,1,23-09-2022,8146,69.98000336,Suits
32969,35,M,China,Search,41296,1,23-09-2022,16350,19.98999977,Tops & Tees
83912,59,M,Brasil,Search,104876,1,23-09-2022,22815,31.5,Shorts
83912,59,M,Brasil,Search,104876,1,23-09-2022,27072,75,Sleep & Lounge
99055,29,F,Spain,Search,123818,1,23-09-2022,11355,38,Intimates
99055,29,F,Spain,Search,123818,1,23-09-2022,9220,2.950000048,Socks & Hosiery
47725,12,F,China,Email,59662,1,23-09-2022,14530,69.86000061,Maternity
47725,12,F,China,Email,59662,1,23-09-2022,3187,39.97999954,Dresses
95131,20,F,Germany,Search,118763,1,23-09-2022,10902,10,Intimates
95131,20,F,Germany,Search,118763,1,23-09-2022,7742,12.5,Blazers & Jackets
95131,20,F,Germany,Search,118763,1,23-09-2022,13664,18,Accessories
95131,20,F,Germany,Search,118763,1,23-09-2022,6004,141.4700012,Leggings
15994,44,M,China,Search,19900,1,23-09-2022,16488,25,Tops & Tees
15994,44,M,China,Search,19900,1,23-09-2022,17959,80,Fashion Hoodies & Sweatshirts
82686,27,F,China,Facebook,103425,2,23-09-2022,11004,29,Intimates
82686,27,F,China,Facebook,103425,2,23-09-2022,4997,39.33000183,Jeans
31248,57,F,China,Organic,39123,2,23-09-2022,15558,18,Plus
31248,57,F,China,Organic,39123,2,23-09-2022,5835,42,Leggings
35790,66,F,United Kingdom,Organic,44851,1,23-09-2022,5606,32,Pants & Capris
35790,66,F,United Kingdom,Organic,44851,1,23-09-2022,15222,49.97999954,Maternity
13650,49,M,China,Search,16872,1,23-09-2022,19156,19.98999977,Sweaters
59048,43,F,Brasil,Search,74005,1,23-09-2022,33,62.99000168,Tops & Tees
93581,33,M,Germany,Search,116828,2,23-09-2022,20151,236.9799957,Suits & Sport Coats
77952,22,M,Spain,Organic,97441,1,23-09-2022,27127,59.99000168,Sleep & Lounge
77952,22,M,Spain,Organic,97441,1,23-09-2022,27390,29.87999916,Sleep & Lounge
41429,58,M,South Korea,Display,51862,1,23-09-2022,26851,17,Sleep & Lounge
41429,58,M,South Korea,Display,51862,1,23-09-2022,22978,76,Shorts
41429,58,M,South Korea,Display,51862,1,23-09-2022,27820,33,Swim
41429,58,M,South Korea,Display,51862,1,23-09-2022,26784,66.5,Sleep & Lounge
41429,58,M,South Korea,Display,51862,1,23-09-2022,28560,12.94999981,Accessories
41429,58,M,South Korea,Display,51862,1,23-09-2022,24941,15.94999981,Socks
41429,58,M,South Korea,Display,51862,1,23-09-2022,28706,28.98999977,Accessories
41429,58,M,South Korea,Display,51862,1,23-09-2022,20819,31.98999977,Jeans
4281,48,F,United Kingdom,Search,5292,1,23-09-2022,6594,100.1100006,Shorts
64160,38,F,China,Search,80354,1,24-09-2022,10226,7.989999771,Sleep & Lounge
57932,18,F,China,Search,72611,1,24-09-2022,13543,86,Swim
57932,18,F,China,Search,72611,1,24-09-2022,554,49.5,Tops & Tees
33924,70,F,China,Email,42484,1,24-09-2022,6648,25,Shorts
24249,47,M,United States,Search,30310,1,24-09-2022,26628,24.5,Sleep & Lounge
24249,47,M,United States,Search,30310,1,24-09-2022,22529,33.90000153,Pants
42121,34,M,United States,Search,52735,2,24-09-2022,24244,54.99000168,Outerwear & Coats
42121,34,M,United States,Search,52735,2,24-09-2022,17799,54.99000168,Fashion Hoodies & Sweatshirts
42121,34,M,United States,Search,52735,2,24-09-2022,17749,56.95000076,Fashion Hoodies & Sweatshirts
5606,39,M,United States,Facebook,6929,2,24-09-2022,26052,25,Underwear
5606,39,M,United States,Facebook,6929,2,24-09-2022,27124,48,Sleep & Lounge
5606,39,M,United States,Facebook,6929,2,24-09-2022,18482,99,Active
5606,39,M,United States,Facebook,6929,2,24-09-2022,27455,48.99000168,Swim
5606,39,M,United States,Facebook,6929,2,24-09-2022,17427,19.54000092,Fashion Hoodies & Sweatshirts
5606,39,M,United States,Facebook,6929,2,24-09-2022,22268,36.27999878,Pants
95657,14,F,Spain,Display,119430,3,24-09-2022,12690,7,Intimates
95657,14,F,Spain,Display,119430,3,24-09-2022,12988,66,Swim
95657,14,F,Spain,Display,119430,3,24-09-2022,3593,98,Dresses
8031,50,M,Germany,Search,9977,1,24-09-2022,23754,139.9499969,Outerwear & Coats
53403,26,F,China,Search,66979,2,24-09-2022,10117,9.989999771,Sleep & Lounge
53403,26,F,China,Search,66979,2,24-09-2022,2396,26.95999908,Fashion Hoodies & Sweatshirts
46553,42,F,United States,Display,58164,1,24-09-2022,11120,16,Intimates
46553,42,F,United States,Display,58164,1,24-09-2022,7314,54,Skirts
46553,42,F,United States,Display,58164,1,24-09-2022,81,89,Tops & Tees
46553,42,F,United States,Display,58164,1,24-09-2022,5830,101.9899979,Leggings
8924,35,M,United States,Search,11082,2,24-09-2022,22298,84.98999786,Pants
8924,35,M,United States,Search,11082,2,24-09-2022,27371,33.90000153,Sleep & Lounge
20411,26,M,South Korea,Search,25471,3,24-09-2022,26557,36,Sleep & Lounge
20411,26,M,South Korea,Search,25471,3,24-09-2022,18757,60,Active
20411,26,M,South Korea,Search,25471,3,24-09-2022,27112,65,Sleep & Lounge
20411,26,M,South Korea,Search,25471,3,24-09-2022,28673,83,Accessories
20411,26,M,South Korea,Search,25471,3,24-09-2022,20590,83.37000275,Jeans
20411,26,M,South Korea,Search,25471,3,24-09-2022,26624,24.89999962,Sleep & Lounge
20411,26,M,South Korea,Search,25471,3,24-09-2022,24188,90.98999786,Outerwear & Coats
67759,35,M,Brasil,Search,84757,1,24-09-2022,16170,45,Tops & Tees
20262,63,M,United States,Search,25282,2,24-09-2022,24061,595,Outerwear & Coats
20262,63,M,United States,Search,25282,2,24-09-2022,24161,39.5,Outerwear & Coats
20262,63,M,United States,Search,25282,2,24-09-2022,19725,61.74000168,Sweaters
35930,44,F,Brasil,Search,45020,2,24-09-2022,4805,158,Jeans
35930,44,F,Brasil,Search,45020,2,24-09-2022,15549,41.99000168,Plus
68876,66,F,Spain,Search,86088,1,24-09-2022,13245,42,Swim
3551,30,F,China,Organic,4384,1,24-09-2022,7336,44.99000168,Skirts
24312,27,F,China,Search,30400,2,24-09-2022,1419,49.5,Sweaters
93788,16,M,Brasil,Search,117095,1,24-09-2022,21992,59.5,Pants
76381,53,M,Spain,Search,95468,1,24-09-2022,20712,99,Jeans
61496,49,M,Brasil,Search,77107,1,24-09-2022,19606,55.59999847,Sweaters
73889,26,M,China,Search,92347,1,24-09-2022,27603,36.84999847,Swim
